File_Record_0052.rec ( 4370 Samples/channels ) Sample Rate :1s
Date :5/20/2026 10:16:45 AM
Time;Voie A1[°C];Voie A2[°C];Voie A3[°C];
1721000.000000;39.77966;54.22974;53.78723;
1722000.000000;39.65759;54.44336;53.87878;
1723000.000000;39.58130;54.67224;53.55835;
1724000.000000;39.74915;54.15344;53.00903;
1725000.000000;39.39819;54.64172;52.84119;
1726000.000000;39.55078;54.01611;53.03955;
1727000.000000;39.32190;54.45862;52.90222;
1728000.000000;39.35242;54.18396;52.93274;
1729000.000000;39.06250;54.32129;52.79541;
1730000.000000;39.27612;54.13818;52.49023;
1731000.000000;39.26086;54.35181;52.26135;
1732000.000000;39.06250;54.35181;52.30713;
1733000.000000;39.00146;54.61121;52.39868;
1734000.000000;39.06250;54.35181;52.73438;
1735000.000000;39.06250;54.33655;52.79541;
1736000.000000;39.59656;54.07715;52.85645;
1737000.000000;39.88647;54.22974;52.82593;
1738000.000000;39.85596;53.90930;53.29895;
1739000.000000;39.93225;54.42810;52.94800;
1740000.000000;39.77966;54.41284;52.93274;
1741000.000000;39.61182;54.62646;52.78015;
1742000.000000;39.61182;54.33655;52.84119;
1743000.000000;39.41345;54.07715;53.13110;
1744000.000000;39.74915;54.00085;53.07007;
1745000.000000;39.67285;53.83301;53.20740;
1746000.000000;39.82544;53.87878;53.46680;
1747000.000000;40.23743;53.26843;53.68042;
1748000.000000;39.99329;53.35999;54.29077;
1749000.000000;40.25269;53.13110;54.30603;
1750000.000000;40.06958;53.31421;54.55017;
1751000.000000;40.28320;53.20740;54.74854;
1752000.000000;40.43579;53.48206;54.61121;
1753000.000000;40.29846;53.64990;54.97742;
1754000.000000;40.34424;53.89404;55.13000;
1755000.000000;40.16113;54.10767;54.93164;
1756000.000000;40.32898;54.18396;55.19104;
1757000.000000;40.39001;54.56543;54.96216;
1758000.000000;40.58838;54.26025;55.16052;
1759000.000000;40.66467;54.32129;55.05371;
1760000.000000;40.34424;54.65698;55.20630;
1761000.000000;40.42053;54.70276;55.51147;
1762000.000000;40.77148;54.50439;55.19104;
1763000.000000;40.45105;54.29077;55.41992;
1764000.000000;40.42053;54.55017;55.13000;
1765000.000000;40.46631;54.22974;54.87061;
1766000.000000;40.20691;54.36707;55.11475;
1767000.000000;40.37476;54.38232;55.48096;
1768000.000000;40.40527;54.18396;55.43518;
1769000.000000;40.22217;54.62646;55.16052;
1770000.000000;40.52734;54.47388;55.32837;
1771000.000000;40.52734;54.38232;55.41992;
1772000.000000;40.32898;54.39758;55.40466;
1773000.000000;40.54260;54.77905;55.43518;
1774000.000000;40.31372;55.22156;55.45044;
1775000.000000;40.63416;54.91638;55.41992;
1776000.000000;40.32898;55.00793;55.52673;
1777000.000000;40.39001;55.05371;55.52673;
1778000.000000;40.54260;54.55017;55.37415;
1779000.000000;40.45105;54.01611;55.61829;
1780000.000000;40.35950;53.95508;55.31311;
1781000.000000;40.43579;53.81775;55.14526;
1782000.000000;40.29846;54.01611;54.96216;
1783000.000000;40.17639;54.30603;54.74854;
1784000.000000;40.39001;54.13818;54.44336;
1785000.000000;40.16113;53.95508;54.59595;
1786000.000000;39.90173;53.95508;54.71802;
1787000.000000;39.96277;53.61938;54.68750;
1788000.000000;40.06958;53.77197;54.67224;
1789000.000000;40.37476;53.80249;54.79431;
1790000.000000;40.19165;53.89404;55.22156;
1791000.000000;40.16113;53.93982;55.09949;
1792000.000000;40.25269;54.32129;54.67224;
1793000.000000;40.34424;54.51965;54.79431;
1794000.000000;40.32898;54.58069;55.28259;
1795000.000000;40.45105;54.13818;55.31311;
1796000.000000;41.07666;54.10767;54.84009;
1797000.000000;40.89355;53.93982;54.93164;
1798000.000000;40.81726;54.16870;54.96216;
1799000.000000;41.04614;54.04663;55.19104;
1800000.000000;40.83252;54.24500;55.26733;
1801000.000000;40.63416;53.98560;55.08423;
1802000.000000;40.60364;53.87878;55.37415;
1803000.000000;40.46631;54.30603;54.71802;
1804000.000000;40.48157;53.95508;54.50439;
1805000.000000;40.83252;54.04663;54.24500;
1806000.000000;40.71045;54.03137;54.12292;
1807000.000000;40.61890;53.92456;54.80957;
1808000.000000;41.12244;53.86353;54.61121;
1809000.000000;40.90881;53.54309;54.85535;
1810000.000000;40.71045;53.43628;55.22156;
1811000.000000;40.81726;53.52783;55.09949;
1812000.000000;40.60364;53.95508;55.23682;
1813000.000000;40.58838;53.74146;55.17578;
1814000.000000;40.46631;54.04663;55.49622;
1815000.000000;40.69519;54.09241;55.19104;
1816000.000000;40.37476;54.35181;55.34363;
1817000.000000;40.57312;54.38232;55.13000;
1818000.000000;40.80200;54.77905;54.76379;
1819000.000000;40.69519;54.51965;54.73328;
1820000.000000;40.57312;54.45862;54.79431;
1821000.000000;40.57312;53.77197;55.13000;
1822000.000000;40.67993;53.75671;54.93164;
1823000.000000;40.66467;53.60413;55.16052;
1824000.000000;40.26794;53.80249;55.40466;
1825000.000000;40.54260;54.01611;55.28259;
1826000.000000;40.51208;53.84827;55.48096;
1827000.000000;40.63416;53.72620;55.58777;
1828000.000000;40.55786;53.58887;55.67932;
1829000.000000;40.34424;53.97034;55.77087;
1830000.000000;40.45105;53.93982;55.89294;
1831000.000000;40.45105;53.90930;55.81665;
1832000.000000;40.46631;53.52783;55.84717;
1833000.000000;40.31372;53.58887;55.41992;
1834000.000000;40.60364;53.34473;55.29785;
1835000.000000;40.32898;53.25317;55.23682;
1836000.000000;40.25269;52.78015;55.14526;
1837000.000000;40.17639;52.99377;54.79431;
1838000.000000;39.77966;52.79541;54.93164;
1839000.000000;40.02380;52.78015;54.93164;
1840000.000000;39.93225;52.94800;54.91638;
1841000.000000;40.10010;53.08533;54.90112;
1842000.000000;40.00854;53.17688;55.11475;
1843000.000000;40.10010;52.93274;55.02319;
1844000.000000;40.23743;52.78015;55.03845;
1845000.000000;39.93225;53.10059;55.06897;
1846000.000000;40.19165;52.79541;55.00793;
1847000.000000;40.00854;53.13110;55.09949;
1848000.000000;39.94751;52.78015;55.28259;
1849000.000000;39.94751;53.17688;55.22156;
1850000.000000;39.81018;52.96326;55.48096;
1851000.000000;40.00854;52.61230;55.25208;
1852000.000000;39.81018;52.47498;54.93164;
1853000.000000;39.94751;52.78015;54.82483;
1854000.000000;39.52026;52.62756;54.84009;
1855000.000000;39.50500;52.88696;54.97742;
1856000.000000;39.71863;52.71912;55.05371;
1857000.000000;39.42871;52.84119;55.05371;
1858000.000000;39.74915;52.41394;55.14526;
1859000.000000;39.74915;52.73438;55.17578;
1860000.000000;39.71863;52.41394;55.23682;
1861000.000000;39.67285;52.88696;55.48096;
1862000.000000;39.68811;52.64282;55.70984;
1863000.000000;39.79492;53.31421;55.63354;
1864000.000000;39.96277;53.64990;55.16052;
1865000.000000;39.76440;53.90930;54.70276;
1866000.000000;39.85596;53.69568;54.24500;
1867000.000000;39.58130;53.93982;54.29077;
1868000.000000;39.91699;54.06189;54.29077;
1869000.000000;39.85596;53.49731;54.41284;
1870000.000000;39.84070;53.28369;54.56543;
1871000.000000;39.59656;53.49731;54.44336;
1872000.000000;39.76440;53.40576;54.26025;
1873000.000000;39.65759;53.69568;54.33655;
1874000.000000;39.65759;53.74146;54.50439;
1875000.000000;39.79492;54.01611;54.61121;
1876000.000000;40.02380;54.19922;54.10767;
1877000.000000;40.52734;54.12292;54.35181;
1878000.000000;40.40527;53.98560;54.45862;
1879000.000000;39.94751;53.86353;54.32129;
1880000.000000;39.82544;53.45154;54.51965;
1881000.000000;39.64233;53.51257;55.08423;
1882000.000000;39.91699;53.66516;55.06897;
1883000.000000;39.85596;53.86353;54.85535;
1884000.000000;39.85596;53.29895;55.19104;
1885000.000000;39.76440;53.57361;55.52673;
1886000.000000;39.76440;53.23792;55.00793;
1887000.000000;39.77966;53.31421;55.00793;
1888000.000000;39.64233;53.17688;55.41992;
1889000.000000;39.71863;53.31421;55.54199;
1890000.000000;39.68811;53.48206;55.81665;
1891000.000000;39.71863;53.81775;55.51147;
1892000.000000;39.96277;54.01611;55.66406;
1893000.000000;39.74915;53.97034;55.93872;
1894000.000000;40.06958;53.89404;55.74036;
1895000.000000;40.26794;54.16870;55.40466;
1896000.000000;40.11536;54.59595;55.25208;
1897000.000000;40.29846;54.24500;55.51147;
1898000.000000;40.43579;54.39758;55.58777;
1899000.000000;40.39001;54.16870;55.43518;
1900000.000000;40.32898;54.38232;55.49622;
1901000.000000;40.51208;53.80249;55.69458;
1902000.000000;40.29846;53.28369;55.63354;
1903000.000000;40.20691;53.23792;55.35889;
1904000.000000;39.91699;53.40576;55.52673;
1905000.000000;39.82544;53.22266;55.19104;
1906000.000000;39.81018;53.48206;55.40466;
1907000.000000;39.99329;54.04663;55.58777;
1908000.000000;40.11536;53.80249;54.97742;
1909000.000000;40.39001;54.10767;54.94690;
1910000.000000;40.22217;54.32129;54.88586;
1911000.000000;39.81018;54.35181;54.19922;
1912000.000000;39.73389;54.65698;54.32129;
1913000.000000;39.90173;54.62646;54.33655;
1914000.000000;39.50500;54.73328;54.47388;
1915000.000000;39.19983;54.59595;54.45862;
1916000.000000;38.92517;54.48914;54.62646;
1917000.000000;38.89465;54.42810;53.93982;
1918000.000000;39.26086;54.01611;54.01611;
1919000.000000;39.42871;54.09241;54.26025;
1920000.000000;39.35242;54.41284;54.51965;
1921000.000000;39.64233;54.35181;54.35181;
1922000.000000;39.50500;54.44336;54.35181;
1923000.000000;39.65759;54.42810;54.51965;
1924000.000000;39.93225;54.73328;54.65698;
1925000.000000;39.61182;54.70276;54.88586;
1926000.000000;39.81018;54.64172;54.85535;
1927000.000000;39.79492;54.62646;54.97742;
1928000.000000;39.42871;54.26025;54.91638;
1929000.000000;39.61182;54.06189;55.32837;
1930000.000000;39.50500;53.86353;55.13000;
1931000.000000;39.18457;53.66516;54.65698;
1932000.000000;39.09302;53.52783;54.39758;
1933000.000000;38.97095;53.20740;54.24500;
1934000.000000;39.27612;53.00903;54.26025;
1935000.000000;38.86414;52.88696;54.18396;
1936000.000000;39.06250;53.14636;54.00085;
1937000.000000;39.13879;53.17688;53.93982;
1938000.000000;38.94043;52.96326;53.86353;
1939000.000000;38.84888;52.96326;53.78723;
1940000.000000;38.68103;52.71912;54.06189;
1941000.000000;39.03198;52.81067;53.83301;
1942000.000000;38.68103;52.50549;53.81775;
1943000.000000;38.89465;52.65808;53.97034;
1944000.000000;38.83362;52.52075;53.87878;
1945000.000000;38.81836;52.36816;54.10767;
1946000.000000;38.98621;52.20032;54.04663;
1947000.000000;39.10828;52.61230;54.35181;
1948000.000000;39.21509;52.87170;54.35181;
1949000.000000;39.35242;53.23792;54.58069;
1950000.000000;39.45923;52.84119;54.82483;
1951000.000000;39.44397;53.05481;54.67224;
1952000.000000;39.44397;53.03955;54.56543;
1953000.000000;39.61182;53.13110;54.97742;
1954000.000000;39.77966;52.88696;55.06897;
1955000.000000;39.47449;52.97852;54.70276;
1956000.000000;39.65759;52.99377;54.80957;
1957000.000000;39.93225;52.97852;55.11475;
1958000.000000;39.67285;53.08533;54.76379;
1959000.000000;39.99329;53.08533;55.06897;
1960000.000000;39.91699;52.82593;54.88586;
1961000.000000;39.74915;52.96326;54.90112;
1962000.000000;39.55078;52.61230;54.64172;
1963000.000000;39.74915;53.03955;55.11475;
1964000.000000;39.73389;52.78015;55.00793;
1965000.000000;39.73389;53.16162;54.99268;
1966000.000000;39.65759;52.94800;55.37415;
1967000.000000;39.47449;52.91748;55.31311;
1968000.000000;39.55078;52.79541;55.19104;
1969000.000000;39.27612;52.79541;54.73328;
1970000.000000;39.36768;52.64282;54.73328;
1971000.000000;39.39819;52.49023;54.80957;
1972000.000000;39.56604;52.90222;54.84009;
1973000.000000;39.16931;52.87170;54.90112;
1974000.000000;39.45923;53.10059;54.93164;
1975000.000000;39.58130;52.96326;55.05371;
1976000.000000;39.48975;52.88696;55.17578;
1977000.000000;39.62708;52.50549;55.06897;
1978000.000000;39.74915;53.17688;55.43518;
1979000.000000;39.82544;52.91748;55.43518;
1980000.000000;39.67285;53.07007;55.37415;
1981000.000000;39.61182;53.02429;55.52673;
1982000.000000;39.85596;53.03955;55.60303;
1983000.000000;39.93225;53.31421;55.87769;
1984000.000000;40.02380;53.22266;55.93872;
1985000.000000;39.81018;52.85645;55.32837;
1986000.000000;39.74915;53.19214;55.48096;
1987000.000000;39.93225;53.14636;55.22156;
1988000.000000;39.84070;53.07007;55.08423;
1989000.000000;39.50500;52.82593;54.87061;
1990000.000000;39.44397;52.64282;55.03845;
1991000.000000;39.79492;52.73438;54.99268;
1992000.000000;39.61182;52.45972;54.85535;
1993000.000000;39.50500;52.39868;54.84009;
1994000.000000;39.81018;52.64282;55.00793;
1995000.000000;39.45923;52.52075;55.06897;
1996000.000000;39.71863;52.91748;55.17578;
1997000.000000;39.67285;52.99377;55.16052;
1998000.000000;39.68811;52.85645;55.49622;
1999000.000000;39.68811;52.65808;55.35889;
2000000.000000;39.67285;52.70386;55.66406;
2001000.000000;39.62708;52.67334;55.77087;
2002000.000000;40.19165;52.73438;55.87769;
2003000.000000;39.94751;52.96326;55.86243;
2004000.000000;40.02380;52.71912;56.13708;
2005000.000000;39.79492;52.59705;55.60303;
2006000.000000;39.58130;52.58179;55.84717;
2007000.000000;39.77966;52.78015;55.69458;
2008000.000000;39.48975;52.36816;55.41992;
2009000.000000;39.52026;52.47498;55.48096;
2010000.000000;39.48975;52.68860;55.70984;
2011000.000000;39.71863;52.74963;55.74036;
2012000.000000;39.67285;52.52075;55.72510;
2013000.000000;39.76440;52.53601;55.77087;
2014000.000000;39.71863;52.58179;55.93872;
2015000.000000;40.26794;53.03955;55.72510;
2016000.000000;40.32898;53.17688;55.63354;
2017000.000000;40.25269;53.26843;55.80139;
2018000.000000;40.61890;53.42102;55.87769;
2019000.000000;40.89355;53.34473;56.18286;
2020000.000000;40.55786;53.17688;55.86243;
2021000.000000;40.13062;53.10059;55.95398;
2022000.000000;40.31372;53.31421;55.90820;
2023000.000000;40.25269;53.42102;55.77087;
2024000.000000;40.00854;53.02429;55.83191;
2025000.000000;40.03906;53.14636;55.81665;
2026000.000000;39.76440;53.11584;55.78613;
2027000.000000;39.97803;53.22266;55.75562;
2028000.000000;39.62708;53.35999;55.70984;
2029000.000000;39.74915;53.28369;55.78613;
2030000.000000;39.79492;52.96326;55.57251;
2031000.000000;39.77966;52.85645;55.77087;
2032000.000000;39.79492;52.49023;55.52673;
2033000.000000;39.74915;52.64282;55.55725;
2034000.000000;39.73389;52.64282;55.80139;
2035000.000000;39.50500;52.76489;55.51147;
2036000.000000;39.53552;52.65808;55.66406;
2037000.000000;39.76440;52.90222;55.81665;
2038000.000000;39.56604;52.76489;55.55725;
2039000.000000;39.87122;52.94800;55.57251;
2040000.000000;40.03906;52.82593;55.74036;
2041000.000000;39.48975;52.96326;55.67932;
2042000.000000;39.68811;52.71912;55.63354;
2043000.000000;40.11536;53.22266;55.99976;
2044000.000000;40.26794;53.08533;55.89294;
2045000.000000;40.61890;53.14636;55.48096;
2046000.000000;40.57312;53.14636;55.48096;
2047000.000000;40.89355;53.43628;55.40466;
2048000.000000;41.00037;53.64990;55.06897;
2049000.000000;40.49683;53.52783;55.09949;
2050000.000000;40.98511;53.63464;55.70984;
2051000.000000;40.61890;53.31421;55.67932;
2052000.000000;40.64941;53.03955;55.64880;
2053000.000000;40.29846;53.16162;55.61829;
2054000.000000;40.29846;53.23792;55.74036;
2055000.000000;40.03906;53.19214;55.80139;
2056000.000000;40.10010;53.05481;56.10657;
2057000.000000;39.90173;53.20740;55.63354;
2058000.000000;39.82544;53.13110;55.61829;
2059000.000000;39.82544;53.23792;56.10657;
2060000.000000;39.87122;52.94800;56.06079;
2061000.000000;39.65759;52.81067;55.74036;
2062000.000000;39.65759;52.84119;55.64880;
2063000.000000;39.64233;52.82593;55.99976;
2064000.000000;39.88647;52.70386;56.04553;
2065000.000000;40.05432;52.67334;56.18286;
2066000.000000;39.58130;52.76489;55.74036;
2067000.000000;39.56604;52.91748;56.25916;
2068000.000000;39.76440;52.33765;55.95398;
2069000.000000;39.48975;52.59705;55.96924;
2070000.000000;39.81018;52.55127;56.06079;
2071000.000000;39.71863;52.36816;55.74036;
2072000.000000;39.74915;52.79541;55.86243;
2073000.000000;39.65759;52.76489;55.66406;
2074000.000000;39.87122;52.78015;55.86243;
2075000.000000;39.84070;52.94800;56.42700;
2076000.000000;39.79492;52.56653;56.09131;
2077000.000000;39.65759;52.79541;56.36597;
2078000.000000;39.79492;52.67334;56.15234;
2079000.000000;39.68811;52.49023;55.96924;
2080000.000000;39.59656;52.99377;55.98450;
2081000.000000;39.58130;52.91748;56.01501;
2082000.000000;39.84070;53.03955;56.06079;
2083000.000000;40.11536;53.19214;56.45752;
2084000.000000;40.14587;53.14636;56.38123;
2085000.000000;39.99329;52.81067;56.76270;
2086000.000000;39.45923;52.78015;56.51855;
2087000.000000;39.82544;52.88696;56.61011;
2088000.000000;39.62708;52.88696;56.09131;
2089000.000000;39.53552;52.62756;56.06079;
2090000.000000;39.45923;52.55127;56.22864;
2091000.000000;39.67285;52.64282;55.89294;
2092000.000000;39.42871;53.13110;56.10657;
2093000.000000;39.45923;52.87170;55.98450;
2094000.000000;39.39819;52.81067;55.77087;
2095000.000000;39.52026;52.87170;56.04553;
2096000.000000;39.16931;52.50549;55.66406;
2097000.000000;39.03198;52.24609;55.72510;
2098000.000000;38.87939;52.03247;55.13000;
2099000.000000;38.71155;52.49023;55.05371;
2100000.000000;39.15405;52.18506;55.23682;
2101000.000000;38.80310;52.26135;55.29785;
2102000.000000;39.03198;52.49023;55.43518;
2103000.000000;38.89465;52.56653;55.70984;
2104000.000000;39.06250;52.45972;55.81665;
2105000.000000;39.32190;52.35291;56.18286;
2106000.000000;39.33716;52.71912;55.96924;
2107000.000000;39.53552;52.96326;56.03027;
2108000.000000;39.32190;52.65808;56.39648;
2109000.000000;39.53552;52.85645;56.51855;
2110000.000000;39.71863;53.16162;56.67114;
2111000.000000;39.45923;52.96326;56.56433;
2112000.000000;39.38293;53.07007;56.45752;
2113000.000000;39.07776;53.07007;55.74036;
2114000.000000;38.71155;52.79541;55.46570;
2115000.000000;38.54370;53.42102;54.79431;
2116000.000000;38.65051;53.31421;54.53491;
2117000.000000;38.51318;53.16162;54.84009;
2118000.000000;38.78784;53.32947;54.71802;
2119000.000000;38.43689;53.55835;54.90112;
2120000.000000;38.58948;53.60413;54.74854;
2121000.000000;38.54370;53.87878;54.61121;
2122000.000000;38.62000;53.81775;54.55017;
2123000.000000;39.00146;53.45154;54.58069;
2124000.000000;38.92517;53.74146;54.38232;
2125000.000000;38.66577;53.83301;53.89404;
2126000.000000;38.25378;53.61938;54.15344;
2127000.000000;38.07068;53.55835;53.97034;
2128000.000000;37.67395;53.77197;54.01611;
2129000.000000;37.64343;53.77197;53.86353;
2130000.000000;37.73499;53.87878;53.60413;
2131000.000000;37.81128;53.89404;53.51257;
2132000.000000;38.19275;53.81775;53.51257;
2133000.000000;38.22327;54.07715;53.51257;
2134000.000000;37.88757;54.10767;53.58887;
2135000.000000;37.85706;54.04663;53.66516;
2136000.000000;38.28430;53.83301;53.61938;
2137000.000000;37.93335;54.41284;53.81775;
2138000.000000;37.90283;54.19922;53.35999;
2139000.000000;37.67395;53.97034;53.77197;
2140000.000000;37.35352;54.24500;53.97034;
2141000.000000;37.27722;54.04663;54.27551;
2142000.000000;37.18567;54.26025;53.80249;
2143000.000000;37.44507;53.90930;54.16870;
2144000.000000;37.91809;53.87878;53.95508;
2145000.000000;38.31482;53.81775;53.77197;
2146000.000000;38.58948;53.77197;54.27551;
2147000.000000;38.86414;53.35999;54.59595;
2148000.000000;39.81018;53.37524;54.79431;
2149000.000000;40.26794;53.69568;55.28259;
2150000.000000;40.42053;53.63464;55.35889;
2151000.000000;40.63416;53.55835;55.54199;
2152000.000000;40.81726;53.72620;55.48096;
2153000.000000;41.06140;53.55835;55.54199;
2154000.000000;41.00037;53.66516;55.67932;
2155000.000000;41.45813;53.35999;55.87769;
2156000.000000;41.50391;53.32947;55.98450;
2157000.000000;41.62598;53.57361;55.98450;
2158000.000000;41.73279;53.55835;56.07605;
2159000.000000;41.36658;53.40576;56.53381;
2160000.000000;41.35132;53.58887;56.45752;
2161000.000000;41.48865;53.20740;56.53381;
2162000.000000;41.58020;53.58887;56.30493;
