File_Record_0047.rec ( 10403 Samples/channels ) Sample Rate :1s
Date :5/13/2026 11:08:35 AM
Time;Voie A1[°C];Voie A2[°C];
814000.000000;40.48157;35.44617;
815000.000000;40.39001;35.56824;
816000.000000;40.34424;35.49194;
817000.000000;40.32898;35.40039;
818000.000000;40.43579;35.17151;
819000.000000;40.32898;35.50720;
820000.000000;40.29846;35.56824;
821000.000000;40.40527;35.53772;
822000.000000;40.35950;35.30884;
823000.000000;40.71045;35.50720;
824000.000000;40.60364;35.49194;
825000.000000;40.49683;35.44617;
826000.000000;40.26794;35.64453;
827000.000000;40.39001;35.73608;
828000.000000;40.39001;35.70557;
829000.000000;40.60364;35.49194;
830000.000000;40.43579;35.75134;
831000.000000;40.45105;35.81238;
832000.000000;40.66467;35.78186;
833000.000000;40.42053;35.82764;
834000.000000;40.25269;35.56824;
835000.000000;40.51208;35.87341;
836000.000000;40.48157;35.52246;
837000.000000;40.72571;35.75134;
838000.000000;40.48157;35.59875;
839000.000000;40.52734;35.99548;
840000.000000;40.32898;35.76660;
841000.000000;40.31372;35.82764;
842000.000000;40.57312;35.75134;
843000.000000;40.72571;35.76660;
844000.000000;40.42053;35.96497;
845000.000000;40.63416;35.82764;
846000.000000;40.66467;35.82764;
847000.000000;40.51208;36.01074;
848000.000000;40.51208;35.85815;
849000.000000;40.31372;35.76660;
850000.000000;40.64941;35.93445;
851000.000000;40.64941;35.93445;
852000.000000;40.49683;35.70557;
853000.000000;40.46631;35.94971;
854000.000000;40.48157;35.96497;
855000.000000;40.57312;35.69031;
856000.000000;40.74097;36.05652;
857000.000000;40.52734;35.82764;
858000.000000;40.52734;36.08704;
859000.000000;40.48157;35.90393;
860000.000000;40.75623;36.05652;
861000.000000;40.58838;36.08704;
862000.000000;40.80200;36.08704;
863000.000000;40.49683;36.13281;
864000.000000;40.54260;36.20911;
865000.000000;40.58838;35.85815;
866000.000000;40.57312;36.01074;
867000.000000;40.39001;35.98022;
868000.000000;40.63416;36.16333;
869000.000000;40.57312;35.94971;
870000.000000;40.58838;36.04126;
871000.000000;40.48157;35.96497;
872000.000000;40.49683;36.22437;
873000.000000;40.46631;35.99548;
874000.000000;40.49683;36.33118;
875000.000000;40.43579;36.11755;
876000.000000;40.48157;36.10229;
877000.000000;40.67993;35.98022;
878000.000000;40.60364;35.96497;
879000.000000;40.74097;36.23962;
880000.000000;40.72571;36.17859;
881000.000000;40.39001;36.22437;
882000.000000;40.40527;36.17859;
883000.000000;40.77148;36.28540;
884000.000000;40.54260;36.40747;
885000.000000;40.58838;36.34644;
886000.000000;40.71045;36.37695;
887000.000000;40.69519;36.37695;
888000.000000;40.46631;36.46851;
889000.000000;40.75623;36.28540;
890000.000000;40.52734;36.11755;
891000.000000;40.37476;36.14807;
892000.000000;40.60364;36.57532;
893000.000000;40.60364;36.10229;
894000.000000;40.57312;36.51428;
895000.000000;40.52734;36.22437;
896000.000000;40.58838;36.16333;
897000.000000;40.43579;36.33118;
898000.000000;40.64941;36.25488;
899000.000000;40.71045;36.52954;
900000.000000;40.67993;36.39221;
901000.000000;40.60364;36.43799;
902000.000000;40.58838;36.39221;
903000.000000;40.69519;36.45325;
904000.000000;40.80200;36.45325;
905000.000000;40.75623;36.37695;
906000.000000;40.67993;36.56006;
907000.000000;40.42053;36.34644;
908000.000000;40.78674;36.31592;
909000.000000;40.60364;36.43799;
910000.000000;40.63416;36.54480;
911000.000000;40.77148;36.33118;
912000.000000;40.60364;36.60583;
913000.000000;40.58838;36.56006;
914000.000000;40.80200;36.59058;
915000.000000;40.75623;36.46851;
916000.000000;40.64941;36.40747;
917000.000000;40.72571;36.46851;
918000.000000;40.83252;36.49902;
919000.000000;40.93933;36.51428;
920000.000000;40.52734;36.49902;
921000.000000;40.51208;36.49902;
922000.000000;40.92407;36.78894;
923000.000000;40.75623;36.78894;
924000.000000;40.81726;36.48376;
925000.000000;40.87830;36.52954;
926000.000000;40.66467;36.52954;
927000.000000;40.77148;36.62109;
928000.000000;40.84778;36.75842;
929000.000000;40.93933;36.75842;
930000.000000;40.58838;36.66687;
931000.000000;40.58838;36.56006;
932000.000000;40.71045;36.63635;
933000.000000;40.63416;36.54480;
934000.000000;40.77148;36.94153;
935000.000000;40.66467;36.66687;
936000.000000;40.93933;36.91101;
937000.000000;40.72571;36.88049;
938000.000000;40.58838;36.54480;
939000.000000;40.83252;36.84998;
940000.000000;40.69519;36.75842;
941000.000000;40.58838;36.72791;
942000.000000;40.77148;36.80420;
943000.000000;40.66467;36.57532;
944000.000000;40.86304;36.97205;
945000.000000;40.87830;36.92627;
946000.000000;40.69519;36.69739;
947000.000000;40.69519;36.62109;
948000.000000;40.83252;36.89575;
949000.000000;40.80200;36.89575;
950000.000000;40.69519;36.69739;
951000.000000;40.84778;36.83472;
952000.000000;40.66467;36.65161;
953000.000000;40.72571;36.83472;
954000.000000;40.66467;36.77368;
955000.000000;40.89355;36.89575;
956000.000000;40.77148;36.97205;
957000.000000;40.92407;37.09412;
958000.000000;41.04614;37.09412;
959000.000000;40.71045;36.91101;
960000.000000;40.78674;36.95679;
961000.000000;41.07666;37.15515;
962000.000000;40.83252;36.88049;
963000.000000;41.10718;37.01782;
964000.000000;40.98511;36.95679;
965000.000000;40.87830;37.01782;
966000.000000;40.74097;36.98730;
967000.000000;40.83252;37.00256;
968000.000000;40.96985;37.00256;
969000.000000;40.71045;37.04834;
970000.000000;40.95459;37.04834;
971000.000000;40.83252;36.84998;
972000.000000;40.61890;36.86523;
973000.000000;40.95459;37.29248;
974000.000000;40.80200;37.20093;
975000.000000;40.74097;37.07886;
976000.000000;41.03088;37.18567;
977000.000000;40.72571;37.10938;
978000.000000;40.89355;37.30774;
979000.000000;41.01563;36.95679;
980000.000000;40.89355;37.10938;
981000.000000;40.80200;37.26196;
982000.000000;40.87830;36.97205;
983000.000000;40.92407;37.10938;
984000.000000;40.93933;37.21619;
985000.000000;40.80200;37.00256;
986000.000000;40.98511;37.18567;
987000.000000;40.89355;37.04834;
988000.000000;40.83252;37.06360;
989000.000000;40.90881;37.55188;
990000.000000;40.86304;37.41455;
991000.000000;40.77148;37.24670;
992000.000000;40.81726;37.29248;
993000.000000;40.75623;37.49084;
994000.000000;40.90881;37.10938;
995000.000000;40.81726;37.44507;
996000.000000;40.81726;37.35352;
997000.000000;40.84778;37.13989;
998000.000000;41.19873;37.27722;
999000.000000;41.30554;37.23145;
1000000.000000;40.89355;37.29248;
1001000.000000;41.04614;37.13989;
1002000.000000;41.00037;37.41455;
1003000.000000;40.98511;37.23145;
1004000.000000;41.03088;37.26196;
1005000.000000;41.07666;37.70447;
1006000.000000;41.16821;37.53662;
1007000.000000;41.24451;37.53662;
1008000.000000;40.83252;37.47559;
1009000.000000;41.06140;37.44507;
1010000.000000;41.25977;37.41455;
1011000.000000;41.13770;37.64343;
1012000.000000;41.16821;37.41455;
1013000.000000;41.24451;37.53662;
1014000.000000;41.25977;37.58240;
1015000.000000;41.33606;37.38403;
1016000.000000;41.27502;37.75024;
1017000.000000;41.13770;37.85706;
1018000.000000;41.04614;37.36877;
1019000.000000;41.03088;37.68921;
1020000.000000;40.93933;37.55188;
1021000.000000;41.32080;37.53662;
1022000.000000;41.19873;37.52136;
1023000.000000;40.96985;37.49084;
1024000.000000;41.12244;37.70447;
1025000.000000;41.16821;37.71973;
1026000.000000;41.09192;37.78076;
1027000.000000;41.25977;37.73499;
1028000.000000;40.86304;37.85706;
1029000.000000;41.29028;37.76550;
1030000.000000;41.06140;37.55188;
1031000.000000;41.09192;37.65869;
1032000.000000;41.09192;37.59766;
1033000.000000;41.19873;37.88757;
1034000.000000;40.96985;37.81128;
1035000.000000;41.10718;37.68921;
1036000.000000;41.30554;37.68921;
1037000.000000;41.13770;37.97913;
1038000.000000;41.29028;37.59766;
1039000.000000;41.03088;37.84180;
1040000.000000;41.04614;37.59766;
1041000.000000;41.24451;37.84180;
1042000.000000;41.18347;37.78076;
1043000.000000;40.98511;37.79602;
1044000.000000;41.29028;37.94861;
1045000.000000;41.07666;37.62817;
1046000.000000;41.22925;37.99438;
1047000.000000;41.15295;37.94861;
1048000.000000;41.41235;37.82654;
1049000.000000;40.93933;37.79602;
1050000.000000;41.09192;37.91809;
1051000.000000;41.04614;37.84180;
1052000.000000;41.25977;37.85706;
1053000.000000;41.12244;37.73499;
1054000.000000;41.12244;37.82654;
1055000.000000;41.07666;37.62817;
1056000.000000;41.12244;37.82654;
1057000.000000;41.38184;38.04016;
1058000.000000;41.25977;37.81128;
1059000.000000;41.03088;37.94861;
1060000.000000;41.10718;37.73499;
1061000.000000;41.22925;37.91809;
1062000.000000;41.03088;37.93335;
1063000.000000;41.24451;37.85706;
1064000.000000;41.30554;37.87231;
1065000.000000;41.09192;37.71973;
1066000.000000;41.25977;38.16223;
1067000.000000;41.22925;38.04016;
1068000.000000;41.24451;38.13171;
1069000.000000;41.09192;38.04016;
1070000.000000;41.45813;37.91809;
1071000.000000;41.24451;37.88757;
1072000.000000;41.32080;37.91809;
1073000.000000;41.06140;37.90283;
1074000.000000;41.30554;38.04016;
1075000.000000;41.03088;38.00964;
1076000.000000;41.27502;38.13171;
1077000.000000;40.92407;38.11646;
1078000.000000;41.35132;38.07068;
1079000.000000;41.24451;38.25378;
1080000.000000;40.90881;38.17749;
1081000.000000;41.29028;38.26904;
1082000.000000;41.12244;37.88757;
1083000.000000;41.22925;37.90283;
1084000.000000;41.33606;38.02490;
1085000.000000;41.10718;37.82654;
1086000.000000;41.30554;38.34534;
1087000.000000;41.32080;38.22327;
1088000.000000;41.25977;38.16223;
1089000.000000;41.06140;38.02490;
1090000.000000;41.44287;38.13171;
1091000.000000;41.30554;38.10120;
1092000.000000;41.36658;38.11646;
1093000.000000;41.09192;37.97913;
1094000.000000;41.36658;38.02490;
1095000.000000;41.38184;38.26904;
1096000.000000;41.45813;38.08594;
1097000.000000;41.44287;38.00964;
1098000.000000;41.16821;38.23853;
1099000.000000;41.42761;37.99438;
1100000.000000;41.44287;38.02490;
1101000.000000;41.16821;38.13171;
1102000.000000;41.33606;38.37585;
1103000.000000;41.19873;38.17749;
1104000.000000;41.33606;37.88757;
1105000.000000;41.30554;38.26904;
1106000.000000;41.42761;38.29956;
1107000.000000;41.29028;38.39111;
1108000.000000;41.27502;38.13171;
1109000.000000;41.35132;38.29956;
1110000.000000;41.45813;38.14697;
1111000.000000;41.29028;38.33008;
1112000.000000;41.44287;37.96387;
1113000.000000;41.50391;38.20801;
1114000.000000;41.36658;38.14697;
1115000.000000;41.13770;38.43689;
1116000.000000;41.38184;38.22327;
1117000.000000;41.39709;38.26904;
1118000.000000;41.15295;38.39111;
1119000.000000;41.33606;38.22327;
1120000.000000;41.09192;38.42163;
1121000.000000;41.36658;38.33008;
1122000.000000;41.35132;38.36060;
1123000.000000;41.07666;38.48267;
1124000.000000;41.36658;38.36060;
1125000.000000;41.13770;38.40637;
1126000.000000;41.22925;38.40637;
1127000.000000;41.22925;38.42163;
1128000.000000;41.33606;38.39111;
1129000.000000;41.18347;38.49792;
1130000.000000;41.33606;38.37585;
1131000.000000;41.36658;38.40637;
1132000.000000;41.51917;38.23853;
1133000.000000;41.59546;38.29956;
1134000.000000;41.53442;38.19275;
1135000.000000;41.21399;38.46741;
1136000.000000;41.13770;38.62000;
1137000.000000;41.48865;38.37585;
1138000.000000;41.39709;38.54370;
1139000.000000;41.36658;38.28430;
1140000.000000;41.38184;38.26904;
1141000.000000;41.65649;38.20801;
1142000.000000;41.35132;38.55896;
1143000.000000;41.65649;38.31482;
1144000.000000;41.32080;38.43689;
1145000.000000;41.45813;38.26904;
1146000.000000;41.30554;38.40637;
1147000.000000;41.45813;38.29956;
1148000.000000;41.39709;38.34534;
1149000.000000;41.30554;38.46741;
1150000.000000;41.30554;38.46741;
1151000.000000;41.10718;38.45215;
1152000.000000;41.24451;38.65051;
1153000.000000;41.12244;38.60474;
1154000.000000;41.47339;38.33008;
1155000.000000;41.45813;38.20801;
1156000.000000;41.33606;38.43689;
1157000.000000;41.39709;38.49792;
1158000.000000;41.30554;38.72681;
1159000.000000;41.24451;38.54370;
1160000.000000;41.36658;38.42163;
1161000.000000;41.27502;38.65051;
1162000.000000;41.48865;38.34534;
1163000.000000;41.47339;38.65051;
1164000.000000;41.29028;38.39111;
1165000.000000;41.33606;38.51318;
1166000.000000;41.50391;38.52844;
1167000.000000;41.48865;38.43689;
1168000.000000;41.38184;38.55896;
1169000.000000;41.35132;38.60474;
1170000.000000;41.54968;38.52844;
1171000.000000;41.38184;38.58948;
1172000.000000;41.58020;38.65051;
1173000.000000;41.44287;38.36060;
1174000.000000;41.48865;38.25378;
1175000.000000;41.48865;38.65051;
1176000.000000;41.33606;38.69629;
1177000.000000;41.50391;38.42163;
1178000.000000;41.27502;38.78784;
1179000.000000;41.48865;38.62000;
1180000.000000;41.19873;38.77258;
1181000.000000;41.33606;38.75732;
1182000.000000;41.25977;38.78784;
1183000.000000;41.47339;38.63525;
1184000.000000;41.33606;38.68103;
1185000.000000;41.13770;38.48267;
1186000.000000;41.25977;38.71155;
1187000.000000;41.33606;38.46741;
1188000.000000;41.15295;38.45215;
1189000.000000;41.18347;38.75732;
1190000.000000;41.39709;38.80310;
1191000.000000;41.25977;38.80310;
1192000.000000;41.42761;38.69629;
1193000.000000;41.50391;38.65051;
1194000.000000;41.39709;38.81836;
1195000.000000;41.32080;38.36060;
1196000.000000;41.13770;38.62000;
1197000.000000;41.41235;38.69629;
1198000.000000;41.19873;38.71155;
1199000.000000;41.33606;38.72681;
1200000.000000;41.51917;38.83362;
1201000.000000;41.25977;38.74207;
1202000.000000;41.36658;38.97095;
1203000.000000;41.35132;38.66577;
1204000.000000;41.38184;38.75732;
1205000.000000;41.48865;38.66577;
1206000.000000;41.10718;38.75732;
1207000.000000;41.19873;38.78784;
1208000.000000;41.35132;38.83362;
1209000.000000;41.32080;38.72681;
1210000.000000;41.27502;38.86414;
1211000.000000;41.09192;38.63525;
1212000.000000;41.30554;38.62000;
1213000.000000;41.13770;38.89465;
1214000.000000;41.54968;38.75732;
1215000.000000;41.30554;38.83362;
1216000.000000;41.45813;38.74207;
1217000.000000;41.45813;38.83362;
1218000.000000;41.19873;38.71155;
1219000.000000;41.42761;39.04724;
1220000.000000;41.21399;38.83362;
1221000.000000;41.24451;38.87939;
1222000.000000;41.19873;38.98621;
1223000.000000;41.41235;39.04724;
1224000.000000;41.19873;38.83362;
1225000.000000;41.50391;38.72681;
1226000.000000;41.53442;38.87939;
1227000.000000;41.21399;38.78784;
1228000.000000;41.62598;39.23035;
1229000.000000;41.27502;38.90991;
1230000.000000;41.41235;39.15405;
1231000.000000;41.62598;38.94043;
1232000.000000;41.48865;38.74207;
1233000.000000;41.54968;38.69629;
1234000.000000;41.47339;38.83362;
1235000.000000;41.45813;38.90991;
1236000.000000;41.54968;38.71155;
1237000.000000;41.44287;39.07776;
1238000.000000;41.61072;38.94043;
1239000.000000;41.39709;39.15405;
1240000.000000;41.56494;38.81836;
1241000.000000;41.39709;39.00146;
1242000.000000;41.74805;38.95569;
1243000.000000;41.30554;39.04724;
1244000.000000;41.58020;38.90991;
1245000.000000;41.42761;38.71155;
1246000.000000;41.25977;38.78784;
1247000.000000;41.45813;39.13879;
1248000.000000;41.22925;39.16931;
1249000.000000;41.33606;39.19983;
1250000.000000;41.29028;39.21509;
1251000.000000;41.22925;39.19983;
1252000.000000;41.25977;39.23035;
1253000.000000;41.32080;39.29138;
1254000.000000;41.44287;39.15405;
1255000.000000;41.18347;38.94043;
1256000.000000;41.51917;38.86414;
1257000.000000;41.58020;39.09302;
1258000.000000;41.44287;39.12354;
1259000.000000;41.50391;38.97095;
1260000.000000;41.73279;39.03198;
1261000.000000;41.36658;38.86414;
1262000.000000;41.32080;39.01672;
1263000.000000;41.29028;39.30664;
1264000.000000;41.45813;38.83362;
1265000.000000;41.30554;39.30664;
1266000.000000;41.51917;38.92517;
1267000.000000;41.33606;39.16931;
1268000.000000;41.45813;39.18457;
1269000.000000;41.22925;39.07776;
1270000.000000;41.32080;39.24561;
1271000.000000;41.76331;39.09302;
1272000.000000;41.41235;39.06250;
1273000.000000;41.62598;38.86414;
1274000.000000;41.21399;39.10828;
1275000.000000;41.27502;39.16931;
1276000.000000;41.29028;38.98621;
1277000.000000;41.27502;39.21509;
1278000.000000;41.39709;39.06250;
1279000.000000;41.51917;38.95569;
1280000.000000;41.45813;39.30664;
1281000.000000;41.50391;39.21509;
1282000.000000;41.25977;39.33716;
1283000.000000;41.24451;39.21509;
1284000.000000;41.61072;38.90991;
1285000.000000;41.64124;39.13879;
1286000.000000;41.44287;39.00146;
1287000.000000;41.56494;39.00146;
1288000.000000;41.44287;39.38293;
1289000.000000;41.09192;39.24561;
1290000.000000;41.68701;39.19983;
1291000.000000;41.44287;39.12354;
1292000.000000;41.74805;39.07776;
1293000.000000;41.44287;39.36768;
1294000.000000;41.27502;39.27612;
1295000.000000;41.44287;39.33716;
1296000.000000;41.35132;39.30664;
1297000.000000;41.54968;38.95569;
1298000.000000;41.45813;39.15405;
1299000.000000;41.47339;39.38293;
1300000.000000;41.50391;39.15405;
1301000.000000;41.54968;39.32190;
1302000.000000;41.25977;39.29138;
1303000.000000;41.50391;39.53552;
1304000.000000;41.41235;39.36768;
1305000.000000;41.32080;39.15405;
1306000.000000;41.50391;39.16931;
1307000.000000;41.64124;39.47449;
1308000.000000;41.59546;39.29138;
1309000.000000;41.41235;39.24561;
1310000.000000;41.61072;39.48975;
1311000.000000;41.61072;39.27612;
1312000.000000;41.51917;39.26086;
1313000.000000;41.67175;39.23035;
1314000.000000;41.22925;39.29138;
1315000.000000;41.73279;39.33716;
1316000.000000;41.39709;39.13879;
1317000.000000;41.61072;39.53552;
1318000.000000;41.45813;39.04724;
1319000.000000;41.68701;39.53552;
1320000.000000;41.22925;39.30664;
1321000.000000;41.50391;39.41345;
1322000.000000;41.44287;39.33716;
1323000.000000;41.48865;39.13879;
1324000.000000;41.70227;39.45923;
1325000.000000;41.32080;39.27612;
1326000.000000;41.74805;39.47449;
1327000.000000;41.47339;39.24561;
1328000.000000;41.70227;39.45923;
1329000.000000;41.73279;39.38293;
1330000.000000;41.44287;39.26086;
1331000.000000;41.21399;39.32190;
1332000.000000;41.45813;39.44397;
1333000.000000;41.53442;39.32190;
1334000.000000;41.73279;39.45923;
1335000.000000;41.61072;39.59656;
1336000.000000;41.50391;39.50500;
1337000.000000;41.51917;39.41345;
1338000.000000;41.29028;39.19983;
1339000.000000;41.56494;39.42871;
1340000.000000;41.58020;39.58130;
1341000.000000;41.58020;39.48975;
1342000.000000;41.48865;39.30664;
1343000.000000;41.51917;39.45923;
1344000.000000;41.70227;39.33716;
1345000.000000;41.76331;39.58130;
1346000.000000;41.76331;39.53552;
1347000.000000;41.76331;39.68811;
1348000.000000;41.65649;39.53552;
1349000.000000;41.51917;39.42871;
1350000.000000;41.61072;39.56604;
1351000.000000;41.54968;39.55078;
1352000.000000;41.27502;39.19983;
1353000.000000;41.41235;39.32190;
1354000.000000;41.68701;39.59656;
1355000.000000;41.24451;39.29138;
